Provincia,Partido,Localidad,ADSL,Cablemodem,Dial up,Fibra optica,Otros,Satelital,Wimax,Wireless,Total general
Cordoba,Minas,Tosno,0,0,0,0,0,0,0,27,27
Cordoba,Minas,El Chacho,0,0,0,1,0,0,0,173,174
Cordoba,Minas,Estancia de Guadalupe,0,0,0,0,0,0,0,35,35
Cordoba,Minas,Guasapampa,0,0,0,0,0,0,0,34,34
Cordoba,Minas,Talaini,0,0,0,0,0,0,0,23,23
Cordoba,OTROS,OTROS,0,0,0,0,485,0,0,268,753
Cordoba,Pocho,Chancani,0,0,0,0,0,0,0,97,97
Cordoba,Pocho,Las Palmas,0,0,0,0,0,0,0,9,9
Cordoba,Pocho,Salsacate,147,0,0,3,0,1,0,298,449
Cordoba,Pocho,Villa de Pocho,0,0,0,0,0,0,0,40,40
Cordoba,Pocho,Los Talares,0,0,0,0,0,0,0,39,39
Cordoba,Pocho,San Gerónimo,0,0,0,0,0,0,0,11,11
Cordoba,Pocho,Tala Cañada,0,0,0,0,0,0,0,39,39
Cordoba,Pocho,Taninga,0,0,0,0,0,0,0,167,167
Cordoba,Presidente Roque Sáenz Peña,General Levalle,2,2418,0,1,29,0,0,148,2598
Cordoba,Presidente Roque Sáenz Peña,La Cesira,395,0,0,2,17,1,0,38,453
Cordoba,Presidente Roque Sáenz Peña,Laboulaye,1067,5738,0,1,1,0,0,1174,7981
Cordoba,Presidente Roque Sáenz Peña,Melo,0,0,0,10,21,0,0,389,420
Cordoba,Presidente Roque Sáenz Peña,Río Bamba,0,0,0,0,0,0,0,29,29
Cordoba,Presidente Roque Sáenz Peña,Rosales,0,0,0,0,0,0,0,132,132
Cordoba,Presidente Roque Sáenz Peña,Serrano,0,1033,0,0,0,1,0,81,1115
Cordoba,Presidente Roque Sáenz Peña,San Joaquín,0,0,0,0,0,0,0,42,42
Cordoba,Presidente Roque Sáenz Peña,Leguizamón,0,0,0,1,0,0,0,0,1
Cordoba,Punilla,Bialet Massé,821,0,0,1,0,0,0,333,1155
Cordoba,Punilla,Cabalango,0,0,0,0,0,0,0,207,207
Cordoba,Punilla,Capilla del Monte,1560,457,0,0,0,0,0,282,2299
Cordoba,Punilla,Casa Grande,0,0,0,0,0,0,0,57,57
Cordoba,Punilla,Charbonier,0,0,0,0,0,0,0,102,102
Cordoba,Punilla,Cosquín,1256,4855,0,0,0,0,0,113,6224
Cordoba,Punilla,Cuesta Blanca,0,0,0,0,0,0,0,40,40
Cordoba,Punilla,Estancia Vieja,0,0,0,0,0,0,0,216,216
Cordoba,Punilla,Huerta Grande,0,130,0,1172,0,0,0,91,1393
Cordoba,Punilla,La Cumbre,1007,0,0,0,0,0,0,179,1186
Cordoba,Punilla,La Falda,1058,4842,0,9,0,0,0,24,5933
Cordoba,Punilla,Las Jarillas,0,0,0,0,0,0,0,4,4
Cordoba,Punilla,Los Cocos,206,0,0,0,0,0,0,52,258
Cordoba,Punilla,Mayu Sumaj,0,131,0,0,0,0,0,49,180
Cordoba,Punilla,San Antonio de Arredondo,0,1425,0,1,0,0,0,112,1538
Cordoba,Punilla,San Esteban,61,0,0,0,0,0,0,42,103
Cordoba,Punilla,San Roque,0,0,0,1,0,0,0,233,234
Cordoba,Punilla,Santa María de Punilla,1234,0,0,2,1,0,0,113,1350
Cordoba,Punilla,Tala Huasi,0,0,0,0,0,0,0,15,15
Cordoba,Punilla,Tanti,0,0,0,0,225,0,0,373,598
Cordoba,Punilla,Valle Hermoso,834,62,0,229,0,0,0,116,1241
Cordoba,Punilla,Villa Carlos Paz,1765,22551,0,9,1,2,0,642,24970
Cordoba,Punilla,Villa Giardino,885,0,0,634,0,0,0,297,1816
Cordoba,Punilla,Villa Parque Siquimán,0,0,0,0,0,0,0,285,285
Cordoba,Punilla,Villa Río Icho Cruz,0,0,0,0,0,0,0,147,147
Cordoba,Punilla,Villa Santa Cruz del Lago,257,0,0,0,0,0,0,279,536
Cordoba,Río Cuarto,Achiras,0,0,0,50,0,0,0,258,308
Cordoba,Río Cuarto,Adelia María,353,2469,0,15,0,0,0,179,3016
Cordoba,Río Cuarto,Alcira (Est. Gigena),429,0,0,884,0,1,0,0,1314
Cordoba,Río Cuarto,ALPA CORRAL,0,0,0,0,160,0,0,0,160
Cordoba,Río Cuarto,Berrotarán,570,1689,0,3,0,0,0,137,2399
Cordoba,Río Cuarto,Bulnes,50,0,0,0,0,1,0,0,51
Cordoba,Río Cuarto,Chaján,0,0,0,78,0,1,0,0,79
Cordoba,Río Cuarto,Chucul,18,0,0,3,0,0,0,74,95
Cordoba,Río Cuarto,Coronel Moldes,440,0,0,0,1340,0,0,0,1780
Cordoba,Río Cuarto,Elena,120,0,0,596,0,0,0,86,802
Cordoba,Río Cuarto,La Carolina,7,0,0,0,0,2,0,66,75
Cordoba,Río Cuarto,Las Acequias,422,0,0,8,0,0,0,0,430
Cordoba,Río Cuarto,LAS ALBAHACAS,8,0,0,0,14,0,0,0,22
Cordoba,Río Cuarto,Las Higueras,195,574,0,738,0,0,0,0,1507
Cordoba,Río Cuarto,Las Peñas,5,0,0,0,0,0,0,25,30
Cordoba,Río Cuarto,Las Vertientes,46,0,0,25,0,0,0,0,71
Cordoba,Río Cuarto,OTROS,0,0,0,1,30,0,0,0,31
Cordoba,Río Cuarto,Río Cuarto,5889,37344,1,22506,0,7,0,1063,66810
Cordoba,Río Cuarto,SAMPACHO,550,0,0,30,1070,0,0,219,1869
Cordoba,Río Cuarto,San Basilio,37,0,0,865,0,1,0,0,903
Cordoba,Río Cuarto,Santa Catalina (Est. Holmberg),449,0,0,0,0,0,0,0,449
Cordoba,Río Cuarto,Vicuña Mackenna,2237,1504,0,71,0,1,0,0,3813
Cordoba,Río Cuarto,VILLA EL CHACAY,0,0,0,0,4,0,0,0,4
Cordoba,Río Cuarto,Washington,0,0,0,0,0,0,0,38,38
Cordoba,Río Cuarto,Coronel Baigorria,0,0,0,1,0,0,0,0,1
Cordoba,Río Primero,Cañada de Machado,0,0,0,0,0,0,0,11,11
Cordoba,Río Primero,Esquina,0,0,0,47,0,1,0,0,48
Cordoba,Río Primero,La Para,0,1167,0,4,0,1,0,154,1326
Cordoba,Río Primero,La Puerta,0,0,0,1,0,0,0,100,101
Cordoba,Río Primero,Montecristo,217,0,0,1331,0,2,0,185,1735
Cordoba,Río Primero,OTROS,0,0,0,0,0,0,0,20,20
Cordoba,Río Primero,Piquillín,148,0,0,0,0,0,0,0,148
Cordoba,Río Primero,Río Primero,1184,0,0,703,0,0,0,187,2074
Cordoba,Río Primero,Santa Rosa de Río Primero,363,0,0,806,0,0,0,339,1508
Cordoba,Río Primero,Villa Fontana,0,0,0,225,0,0,0,180,405
Cordoba,Río Primero,Diego de Rojas,0,0,0,1,0,0,0,0,1
Cordoba,Río Primero,La Quinta,0,0,0,0,0,0,0,21,21
Cordoba,Río Seco,Sebastián Elcano,0,0,0,2,0,0,0,0,2
Cordoba,Río Seco,Villa de María,0,610,0,0,427,0,0,242,1279
Cordoba,Río Seco,Cerro Colorado,0,0,0,0,0,0,0,60,60
Cordoba,Río Seco,Rayo Cortado,0,0,0,0,0,0,0,57,57
Cordoba,Río Segundo,Capilla del Carmen,0,149,0,0,0,0,0,14,163
Cordoba,Río Segundo,Carrilobo,0,614,0,0,0,1,0,64,679
Cordoba,Río Segundo,Colazo,0,0,0,2,0,1,0,0,3
Cordoba,Río Segundo,Costasacate,126,0,0,153,0,0,0,12,291
Cordoba,Río Segundo,Laguna Larga,709,0,0,1,0,0,0,704,1414
Cordoba,Río Segundo,Las Junturas,62,0,0,514,0,1,0,0,577
Cordoba,Río Segundo,Los Chañaritos,6,0,0,32,0,0,0,31,69
Cordoba,Río Segundo,Luque,42,637,0,431,0,0,0,20,1130
Cordoba,Río Segundo,Manfredi,69,0,0,4,0,0,0,0,73
Cordoba,Río Segundo,Oncativo,2491,73,0,152,0,0,0,436,3152
Cordoba,Río Segundo,Pilar,1875,0,0,207,377,2,0,1402,3863
Cordoba,Río Segundo,Pozo del Molle,0,1892,0,0,0,0,0,0,1892
Cordoba,Río Segundo,Rincón,0,135,0,0,0,0,0,17,152
Cordoba,Río Segundo,Río Segundo,2302,0,0,510,580,0,0,1404,4796
Cordoba,Río Segundo,Santiago Temple,94,653,0,0,0,1,0,81,829
Cordoba,Río Segundo,Villa del Rosario,139,7257,0,1,0,0,0,71,7468
Cordoba,Río Segundo,Calchín,0,985,0,0,0,0,0,0,985
Cordoba,San Alberto,Arroyo Los Patos,0,40,0,20,0,0,0,5,65
Cordoba,San Alberto,El Huayco,66,0,0,0,0,0,0,6,72
Cordoba,San Alberto,La Cortadera,0,0,0,1,0,0,0,0,1
Cordoba,San Alberto,Las Calles,0,0,0,12,0,0,0,47,59
Cordoba,San Alberto,Las Rabonas,0,0,0,15,0,0,0,32,47
Cordoba,San Alberto,Mina Clavero,1783,302,0,187,0,0,0,0,2272
Cordoba,San Alberto,Nono,208,30,0,122,0,0,0,35,395
Cordoba,San Alberto,San Huberto,0,0,0,3,0,0,0,27,30
Cordoba,San Alberto,San Lorenzo,0,0,0,0,0,0,0,20,20
Cordoba,San Alberto,San Pedro,0,0,0,6,0,0,0,403,409
Cordoba,San Alberto,San Vicente,0,0,0,6,0,0,0,33,39
Cordoba,San Alberto,Sauce Arriba,0,0,0,0,0,0,0,21,21
Cordoba,San Alberto,Villa Cura Brochero,0,180,0,125,0,0,0,3,308
Cordoba,San Alberto,Villa Sarmiento,1,0,0,0,0,0,0,423,424
Cordoba,San Javier,Conlara,0,0,0,0,0,0,0,24,24
Cordoba,San Javier,Cruz Caña,0,0,0,0,0,0,0,41,41
Cordoba,San Javier,Dos Arroyos,0,0,0,0,0,0,0,5,5
Cordoba,San Javier,El Pantanillo,0,0,0,0,0,0,0,4,4
Cordoba,San Javier,La Paz,0,0,0,0,0,1,0,268,269
Cordoba,San Javier,La Población,0,0,0,0,0,0,0,78,78
Cordoba,San Javier,La Ramada,0,0,0,0,0,0,0,14,14
Cordoba,San Javier,La Travesía,0,0,0,0,0,0,0,49,49
Cordoba,San Javier,Las Chacras,0,0,0,2,0,0,0,0,2
Cordoba,San Javier,Las Tapias,0,0,0,0,0,0,0,251,251
Cordoba,San Javier,Loma Bola,0,0,0,0,0,0,0,20,20
Cordoba,San Javier,Los Cerrillos,0,0,0,0,0,0,0,64,64
Cordoba,San Javier,Los Hornillos,266,0,0,0,0,0,0,43,309
Cordoba,San Javier,Los Molles,0,0,0,0,0,0,0,36,36
Cordoba,San Javier,Los Romeros,0,0,0,0,0,0,0,9,9
Cordoba,San Javier,Luyaba,0,0,0,0,0,0,0,124,124
Cordoba,San Javier,Quebracho Ladeado,0,0,0,0,0,0,0,10,10
Cordoba,San Javier,Quebrada de los Pozos,0,0,0,0,0,1,0,81,82
Cordoba,San Javier,San Javier y Yacanto,0,0,0,0,0,0,0,280,280
Cordoba,San Javier,San José,0,0,0,0,0,0,0,69,69
Cordoba,San Javier,Villa de las Rosas,0,0,0,0,0,0,0,329,329
Cordoba,San Javier,Villa Dolores,827,779,0,5177,0,0,0,2167,8950
Cordoba,San Javier,Villa La Viña,0,0,0,0,0,0,0,6,6
Cordoba,San Justo,Alicia,0,337,0,871,0,63,0,0,1271
Cordoba,San Justo,Altos de Chipión,606,0,0,0,0,1,0,0,607
Cordoba,San Justo,Arroyito,486,5602,0,3417,0,1,61,103,9670
Cordoba,San Justo,Brinkmann,168,0,0,2547,0,0,0,0,2715
Cordoba,San Justo,Colonia Anita,0,0,0,0,0,0,0,4,4
Cordoba,San Justo,Colonia Las Pichanas,0,0,0,0,0,0,0,43,43
Cordoba,San Justo,Colonia Marina,0,39,0,352,0,1,0,128,520
Cordoba,San Justo,Colonia San Bartolomé,0,0,0,0,0,0,0,403,403
Cordoba,San Justo,Devoto,555,0,0,2,1,0,0,0,558
Cordoba,San Justo,El Arañado,0,479,0,0,0,1,0,66,546
Cordoba,San Justo,El Fuertecito,0,0,0,0,0,0,0,9,9
Cordoba,San Justo,El Tío,27,526,0,126,0,0,0,0,679
Cordoba,San Justo,Estación Luxardo,0,0,0,0,0,0,0,36,36
Cordoba,San Justo,Freyre,253,2167,0,214,0,0,0,74,2708
Cordoba,San Justo,La Francia,620,0,0,495,0,0,0,119,1234
Cordoba,San Justo,La Tordilla,435,0,0,0,0,0,0,45,480
Cordoba,San Justo,Las Varillas,450,0,0,6965,0,1,0,0,7416
Cordoba,San Justo,Marull,0,0,0,626,0,1,0,145,772
Cordoba,San Justo,Miramar,0,1038,0,0,0,0,0,116,1154
Cordoba,San Justo,Morteros,193,0,0,6554,0,0,0,0,6747
Cordoba,San Justo,Plaza Luxardo,0,0,0,0,0,0,0,6,6
Cordoba,San Justo,Plaza San Francisco,0,0,0,0,0,0,0,9,9
Cordoba,San Justo,Porteña,804,0,0,1123,0,0,0,70,1997
Cordoba,San Justo,Quebracho Herrado,0,0,0,0,0,0,0,22,22
Cordoba,San Justo,Sacanta,0,923,0,257,0,1,0,120,1301
Cordoba,San Justo,San Francisco,2954,16500,0,7,60,0,0,1226,20747
Cordoba,San Justo,Saturnino María Laspiur,0,758,0,0,0,1,0,0,759
Cordoba,San Justo,Tránsito,71,0,0,0,0,0,0,106,177
Cordoba,San Justo,Villa Concepción del Tío,0,245,0,0,0,0,0,132,377
Cordoba,San Justo,Villa San Esteban,0,0,0,0,0,0,0,28,28
Cordoba,San Justo,Toro Pujio,77,0,0,0,0,0,0,0,77
Cordoba,San Justo,Colonia Vignaud,94,0,0,102,0,0,0,0,196
Cordoba,San Justo,Seeber,66,0,0,0,0,0,0,0,66
Cordoba,San Justo,El Fortín,0,449,0,0,0,0,0,71,520
Cordoba,San Justo,Las Varas,0,0,0,148,11,0,0,0,159
Cordoba,San Justo,Villa del Tránsito,0,0,0,0,0,0,0,65,65
Cordoba,San Justo,La Paquita,220,0,0,0,2,0,0,126,348
Cordoba,San Justo,Transito,0,943,0,133,0,0,0,0,1076
Cordoba,Santa María,Alta Gracia,3150,1434,0,11382,0,0,0,327,16293
Cordoba,Santa María,Anisacate,386,0,0,0,0,0,0,107,493
Cordoba,Santa María,Despeñaderos,1287,0,0,236,0,0,0,158,1681
Cordoba,Santa María,La Cumbrecita,0,0,0,0,0,0,0,2,2
Cordoba,Santa María,La Paisanita,32,0,0,0,0,0,0,1,33
Cordoba,Santa María,La Rancherita,0,0,0,0,0,0,0,1,1
Cordoba,Santa María,La Serranita,0,0,0,0,0,0,0,1,1
Cordoba,Santa María,Lozada,0,0,0,0,0,0,0,1,1
Cordoba,Santa María,Malagueño,46,0,0,15,0,0,0,383,444
Cordoba,Santa María,Monte Ralo,0,0,0,0,0,0,0,23,23
Cordoba,Santa María,OTROS,0,0,0,0,0,0,0,602,602
Cordoba,Santa María,Potrero de Garay,0,0,0,4,0,0,0,952,956
Cordoba,Santa María,Rafael García,0,0,0,0,0,0,0,1,1
Cordoba,Santa María,San Nicolás,5,0,0,0,0,0,0,0,5
Cordoba,Santa María,Toledo,517,0,0,163,0,0,0,4,684
Cordoba,Santa María,Valle de Anisacate,0,0,0,0,0,0,0,62,62
Cordoba,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),0,0,0,0,0,0,0,266,266
Cordoba,Santa María,Villa del Prado,0,0,0,0,0,0,0,49,49
Cordoba,Santa María,Villa La Bolsa,0,0,0,0,0,0,0,54,54
Cordoba,Santa María,Villa Los Aromos,96,0,0,0,0,0,0,62,158
Cordoba,Santa María,Villa Parque Santa Ana,258,0,0,0,0,0,0,0,258
Cordoba,Santa María,Villa San Isidro - José de la Quintana,0,0,0,0,0,0,0,63,63
Cordoba,Santa María,La Donosa,0,0,0,0,0,0,0,74,74
Cordoba,Santa María,La Carbonada,2861,0,0,0,0,0,0,0,2861
Cordoba,Santa María,José de la Quintana,0,0,0,0,0,0,0,10,10
Cordoba,Sobremonte,San Francisco del Chañar,0,0,0,1,0,1,0,0,2
Cordoba,Sobremonte,Caminiaga,0,0,0,2,0,0,0,0,2
Cordoba,Tercero Arriba,Almafuerte,765,2528,0,294,0,0,0,408,3995
Cordoba,Tercero Arriba,Colonia Almada,0,0,0,0,0,0,0,1,1
Cordoba,Tercero Arriba,Corralito,0,0,0,151,265,1,0,41,458
Cordoba,Tercero Arriba,General Fotheringham,29,0,0,0,0,0,0,40,69
Cordoba,Tercero Arriba,Hernando,353,3031,0,3,0,0,0,0,3387
Cordoba,Tercero Arriba,James Craik,203,682,0,2,0,0,0,637,1524
Cordoba,Tercero Arriba,Las Isletillas,0,0,0,0,0,0,0,8,8
Cordoba,Tercero Arriba,Las Perdices,935,0,0,0,0,1,0,33,969
Cordoba,Tercero Arriba,Oliva,1473,0,0,1893,0,0,0,162,3528
Cordoba,Tercero Arriba,Pampayasta Sur,0,0,0,3,0,1,0,0,4
Cordoba,Tercero Arriba,Río Tercero,190,8785,0,10001,0,2,0,1131,20109
Cordoba,Tercero Arriba,Tancacha,1305,0,0,0,0,1,0,194,1500
Cordoba,Tercero Arriba,Villa Ascasubi,0,0,0,0,0,0,0,825,825
Cordoba,Tercero Arriba,Pampayasta Norte,0,0,0,0,0,0,0,1,1
Cordoba,Tercero Arriba,Punta del Agua,0,0,0,0,0,0,0,1,1
Cordoba,Tercero Arriba,Dalmacio Vélez,0,0,0,460,0,0,0,0,460
Cordoba,Totoral,Las Peñas,31,0,0,0,0,0,0,231,262
Cordoba,Totoral,SARMIENTO,65,0,0,0,0,0,0,0,65
Cordoba,Totoral,Sinsacate,55,0,0,854,0,0,0,12,921
Cordoba,Totoral,Villa del Totoral,504,0,0,739,1702,0,0,418,3363
Cordoba,Tulumba,Las Arrias,7,0,0,0,0,0,0,0,7
Cordoba,Tulumba,San José de la Dormida,116,0,0,0,0,1,0,263,380
Cordoba,Tulumba,Villa Tulumba,0,0,0,2,0,0,0,169,171
Cordoba,Tulumba,San Pedro Norte,0,0,0,0,0,0,0,62,62
Cordoba,Tulumba,Rosario del Saladillo,0,0,0,2,0,0,0,0,2
Cordoba,Unión,Alto Alegre,140,155,0,1,0,0,0,0,296
Cordoba,Unión,Ballesteros,591,0,0,76,0,0,0,65,732
Cordoba,Unión,Ballesteros Sur,0,0,0,1,0,0,0,70,71
Cordoba,Unión,Bell Ville,555,8006,0,3331,0,0,0,0,11892
Cordoba,Unión,Benjamín Gould,0,0,0,0,0,0,0,76,76
Cordoba,Unión,Canals,172,0,0,515,0,0,0,419,1106
Cordoba,Unión,Chilibroste,146,0,0,1,0,0,0,6,153
Cordoba,Unión,Cintra,315,0,0,1,0,1,0,76,393
Cordoba,Unión,Idiazabal,0,0,0,459,0,1,0,2,462
Cordoba,Unión,Justiniano Posse,0,0,0,2871,0,0,0,1,2872
Cordoba,Unión,Laborde,167,0,0,0,0,0,0,0,167
Cordoba,Unión,Monte Maíz,674,1766,0,339,0,0,0,0,2779
Cordoba,Unión,Morrison,947,0,0,220,0,0,0,0,1167
Cordoba,Unión,Noetinger,0,0,0,917,0,0,0,222,1139
Cordoba,Unión,Ordóñez,229,0,0,668,0,0,0,0,897
Cordoba,Unión,Pascanas,242,0,0,0,0,0,0,14,256
Cordoba,Unión,Pueblo Italiano,0,78,0,0,0,1,0,0,79
Cordoba,Unión,Ramón J. Cárcano,0,0,0,0,0,0,0,20,20
Cordoba,Unión,San Antonio de Litín,368,0,0,1,6,0,0,54,429
Cordoba,Unión,San Marcos,118,0,0,3,0,0,0,0,121
Cordoba,Unión,Viamonte,29,0,0,0,0,0,0,0,29
Cordoba,Unión,Wenceslao Escalante,31,85,0,0,0,1,0,10,127
Cordoba,Unión,Colonia Bismarck,0,7,0,0,0,0,0,15,22
Corrientes,Bella Vista,Bella Vista,1255,600,0,0,100,2,0,600,2557
Corrientes,Berón de Astrada,Berón de Astrada,0,0,0,0,0,1,0,0,1
Corrientes,Capital,Corrientes,13293,62144,4,12703,7,3,0,1310,89464
Corrientes,Capital,Laguna Brava,0,0,0,0,0,1,0,0,1
Corrientes,Capital,Riachuelo,0,0,0,0,0,1,0,171,172
Corrientes,Capital,San Cayetano,0,0,0,0,0,1,0,0,1
Corrientes,Concepción,Concepción,0,0,0,0,0,1,0,23,24
Corrientes,Concepción,Santa Rosa,0,0,0,0,3,0,0,20,23
Corrientes,Concepción,Tabay,0,0,0,0,0,1,0,19,20
Corrientes,Concepción,Tatacua,0,0,0,0,0,1,0,0,1
Corrientes,Curuzú Cuatiá,Cazadores Correntinos,0,0,0,0,0,1,0,14,15
Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,849,0,0,5899,3030,4,0,553,10335
Corrientes,Curuzú Cuatiá,Perugorría,0,0,0,0,0,1,0,89,90
Corrientes,Empedrado,El Sombrero,5,0,0,0,0,1,0,2,8
Corrientes,Empedrado,Empedrado,731,300,0,0,0,2,0,103,1136
Corrientes,Esquina,Esquina,406,0,0,1184,1500,1,0,477,3568
Corrientes,Esquina,Pueblo Libertador,0,0,0,0,0,1,0,0,1
Corrientes,General Alvear,Alvear,503,0,0,0,0,2,0,0,505
Corrientes,General Paz,Itá Ibaté,143,1,0,0,0,3,0,6,153
Corrientes,General Paz,Lomas de Vallejos,0,0,0,0,0,1,0,0,1
Corrientes,General Paz,Nuestra Señora del Rosario de Caá Catí,0,1,0,0,0,0,0,98,99
Corrientes,General Paz,Palmar Grande,0,0,0,0,0,1,0,10,11
Corrientes,Goya,Colonia Carolina,0,0,0,0,0,1,0,2,3
Corrientes,Goya,Goya,2417,13940,0,4153,41,4,0,1,20556
Corrientes,ItatÍ,Itatí,413,0,0,0,0,1,0,26,440
Corrientes,ItatÍ,Ramada Paso,0,0,0,0,0,0,0,3,3
Corrientes,Ituzaingó,Colonia Liebig's,0,276,0,0,0,1,0,32,309
Corrientes,Ituzaingó,Ituzaingó,1569,0,0,0,1,2,0,0,1572
Corrientes,Ituzaingó,Villa Olivari,0,0,0,0,0,1,0,16,17
Corrientes,Lavalle,Gobernador Juan E. Martínez,0,0,0,96,0,1,0,34,131
Corrientes,Lavalle,Lavalle,0,0,0,0,0,1,0,1,2
Corrientes,Lavalle,Santa Lucía,28,0,0,820,0,1,0,2,851
Corrientes,Mburucuyá,Mburucuyá,0,0,0,0,0,2,0,49,51
Corrientes,Mercedes,Felipe Yofré,0,0,0,0,0,2,0,0,2
Corrientes,Mercedes,Mariano I. Loza  (Est. Justino Solari),0,0,0,0,0,1,0,1,2
Corrientes,Mercedes,Mercedes,1721,1971,0,554,0,6,0,2003,6255
Corrientes,Monte Caseros,Juan Pujol,0,0,0,0,0,2,0,228,230
Corrientes,Monte Caseros,Mocoretá,34,0,0,244,0,1,0,49,328
Corrientes,Monte Caseros,Monte Caseros,1747,0,0,1016,18,1,0,1419,4201
Corrientes,Monte Caseros,Colonia Libertad,0,0,0,0,0,0,0,41,41
Corrientes,Monte Caseros,Parada Acuña,0,0,0,0,0,0,0,10,10
Corrientes,Monte Caseros,Estación Libertad,0,0,0,0,0,0,0,4,4
Corrientes,Monte Caseros,Parada Labougle,0,0,0,0,0,0,0,7,7
Corrientes,OTROS,OTROS,0,0,0,0,30,0,0,0,30
Corrientes,Paso de los Libres,Bonpland,0,0,0,0,0,1,0,56,57
Corrientes,Paso de los Libres,Paso de los Libres,4251,0,0,5,0,4,59,0,4319
Corrientes,Paso de los Libres,Parada Pucheta,0,0,0,0,0,0,0,37,37
Corrientes,Saladas,Saladas,808,0,0,0,0,2,0,0,810
Corrientes,Saladas,San Lorenzo,0,0,0,75,50,1,0,18,144
Corrientes,San Cosme,Paso de la Patria,0,0,0,0,130,1,0,60,191
Corrientes,San Cosme,San Cosme,109,0,0,0,150,1,0,9,269
Corrientes,San Cosme,Santa Ana,0,0,0,0,88,0,0,30,118
Corrientes,San Luis del Palmar,San Luis del Palmar,0,0,0,0,0,1,0,0,1
Corrientes,San Martín,La Cruz,301,0,0,0,0,1,0,0,302
Corrientes,San Miguel,Loreto,0,0,0,0,0,1,0,36,37
Corrientes,San Miguel,San Miguel,0,0,0,0,0,1,0,118,119
Corrientes,San Roque,Chavarría,0,0,0,0,0,2,0,0,2
Corrientes,San Roque,Pedro R. Fernández (Est. Manuel F. Mantilla),0,0,0,0,0,1,0,0,1
Corrientes,San Roque,San Roque,0,0,0,0,0,2,0,0,2
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,1100,0,0,3,1,5,0,0,1109
Corrientes,Santo Tomé,José Rafael Gómez,0,0,0,0,0,0,0,28,28
Corrientes,Santo Tomé,Santo Tomé,2355,0,0,0,0,2,0,1267,3624
Corrientes,Sauce,Sauce,0,1050,0,0,0,2,0,0,1052
Entre Rios,Colón,Arroyo Barú,0,0,0,18,0,1,0,76,95
Entre Rios,Colón,Colón,1276,1719,0,1717,160,6,0,1405,6283
Entre Rios,Colón,Colonia Hugues,0,0,0,0,0,0,0,66,66
Entre Rios,Colón,Hocker,0,0,0,0,0,1,0,10,11
Entre Rios,Colón,La Clarita,0,0,0,0,0,0,0,34,34
Entre Rios,Colón,Pueblo Liebig's,0,0,0,0,0,0,0,159,159
Entre Rios,Colón,San José,988,0,0,0,700,0,0,380,2068
Entre Rios,Colón,Ubajay,18,0,0,92,0,0,0,227,337
Entre Rios,Colón,Villa  Elisa,803,1,0,947,5,0,0,262,2018
Entre Rios,Colón,Hambis,0,0,0,0,0,0,0,6,6
Entre Rios,Colón,Pueblo Cazes,0,0,0,0,0,0,0,23,23
Entre Rios,Colón,El Brillante,0,0,0,0,0,0,0,51,51
Entre Rios,Concordia,Concordia,7823,113,0,4279,1,1,0,654,12871
Entre Rios,Concordia,Clodomiro Ledesma,0,0,0,0,0,0,0,3,3
Entre Rios,Concordia,Pedernal,0,0,0,0,0,0,0,33,33
Entre Rios,Concordia,La Criolla,0,0,0,0,0,0,0,27,27
Entre Rios,Concordia,Los Charrúas,0,0,0,0,0,0,0,44,44
Entre Rios,Concordia,Calabacilla,0,0,0,0,0,0,0,13,13
Entre Rios,Concordia,Colonia Ayuí,0,0,0,0,0,0,0,12,12
Entre Rios,Concordia,Estación Yeruá,0,0,0,0,0,0,0,8,8
Entre Rios,Concordia,Estación Yuquerí,0,0,0,0,0,0,0,5,5
Entre Rios,Concordia,Estancia Grande,0,0,0,0,0,0,0,5,5
Entre Rios,Concordia,Nueva Escocia,0,0,0,0,0,0,0,7,7
Entre Rios,Concordia,Osvaldo Magnasco,0,0,0,0,0,0,0,13,13
Entre Rios,Concordia,Puerto Yeruá,0,0,0,0,0,0,0,11,11
Entre Rios,Diamante,Aldea Brasilera,0,0,0,0,0,0,0,46,46
Entre Rios,Diamante,Aldea Protestante,5,0,0,0,153,0,0,55,213
Entre Rios,Diamante,Aldea Spatzenkutter,0,0,0,0,0,0,0,45,45
Entre Rios,Diamante,Aldea Valle María,0,0,0,85,0,0,224,26,335
Entre Rios,Diamante,Colonia Ensayo,0,0,0,0,0,0,0,10,10
Entre Rios,Diamante,Diamante,2207,1130,0,0,0,0,0,390,3727
Entre Rios,Diamante,General Alvear,0,0,0,0,0,0,0,17,17
Entre Rios,Diamante,General Ramírez,572,2258,0,0,1,0,0,92,2923
Entre Rios,Diamante,OTROS,0,0,0,0,0,0,0,124,124
Entre Rios,Diamante,Villa Libertador San Martín,838,0,0,0,1,0,0,442,1281
Entre Rios,Diamante,Strobel,0,100,0,0,0,0,0,0,100
Entre Rios,Diamante,Estación Camps,0,0,0,0,0,0,0,31,31
Entre Rios,Diamante,General Racedo,0,0,0,0,0,0,0,15,15
Entre Rios,Federación,Chajarí,876,5927,0,4809,0,0,0,209,11821
Entre Rios,Federación,Colonia Alemana,0,0,0,0,0,0,0,46,46
Entre Rios,Federación,Colonia Ensanche Sauce,0,0,0,0,0,0,0,29,29
Entre Rios,Federación,Colonia La Argentina,0,0,0,0,0,0,0,47,47
